country_region,confirmed,deaths,recovered,active,new_confirmed,new_deaths,new_recovered
Afghanistan,56093.0,2462.0,49681.0,3950.0,24.0,0.0,0.0
Albania,120541.0,2133.0,84625.0,33783.0,519.0,11.0,671.0
Algeria,116066.0,3055.0,80566.0,32445.0,96.0,2.0,111.0
Andorra,11481.0,113.0,10952.0,416.0,50.0,0.0,27.0
Angola,21696.0,526.0,20068.0,1102.0,54.0,2.0,3.0
Antigua and Barbuda,1033.0,28.0,685.0,320.0,22.0,1.0,87.0
Argentina,2241739.0,54517.0,2023664.0,163558.0,6826.0,41.0,6935.0
Armenia,183127.0,3332.0,167977.0,11818.0,1071.0,12.0,459.0
Australia,29196.0,909.0,22966.0,5321.0,4.0,0.0,1.0
Austria,511440.0,9052.0,470684.0,31704.0,3344.0,28.0,2409.0
Azerbaijan,245490.0,3339.0,232534.0,9617.0,1187.0,14.0,306.0
Bahamas,8800.0,186.0,7676.0,938.0,0.0,0.0,0.0
Bahrain,135326.0,498.0,127806.0,7022.0,816.0,5.0,477.0
Bangladesh,568706.0,8668.0,520418.0,39620.0,1868.0,26.0,1577.0
Barbados,3533.0,39.0,3302.0,192.0,21.0,0.0,17.0
Belarus,309293.0,2148.0,300096.0,7049.0,1355.0,9.0,1280.0
Belgium,827941.0,22650.0,0.0,805291.0,0.0,0.0,0.0
Belize,12400.0,316.0,12026.0,58.0,0.0,0.0,0.0
Benin,6818.0,90.0,5552.0,1176.0,0.0,0.0,0.0
Bhutan,869.0,1.0,867.0,1.0,1.0,0.0,0.0
Bolivia,264411.0,12051.0,211456.0,40904.0,603.0,10.0,720.0
Bosnia and Herzegovina,151337.0,5773.0,123653.0,21911.0,0.0,0.0,0.0
Botswana,35493.0,458.0,31128.0,3907.0,0.0,0.0,0.0
Brazil,11950459.0,292752.0,10476123.0,1181584.0,79069.0,2438.0,40259.0
Brunei,205.0,3.0,188.0,14.0,2.0,0.0,2.0
Bulgaria,302480.0,11966.0,234237.0,56277.0,2541.0,34.0,641.0
Burkina Faso,12516.0,145.0,12029.0,342.0,66.0,0.0,31.0
Burundi,2563.0,3.0,773.0,1787.0,0.0,0.0,0.0
Cabo Verde,16440.0,159.0,15732.0,549.0,66.0,0.0,33.0
Cambodia,1578.0,2.0,917.0,659.0,0.0,0.0,0.0
Cameroon,40622.0,601.0,35261.0,4760.0,0.0,0.0,0.0
Canada,935932.0,22635.0,879517.0,33780.0,3417.0,30.0,2581.0
Central African Republic,5075.0,64.0,4938.0,73.0,0.0,0.0,0.0
Chad,4410.0,157.0,3945.0,308.0,15.0,0.0,57.0
Chile,925089.0,22180.0,865413.0,37496.0,7036.0,93.0,6316.0
China,101518.0,4839.0,96208.0,471.0,20.0,0.0,35.0
Colombia,2331187.0,61907.0,2225725.0,43555.0,6761.0,136.0,4083.0
Comoros,3666.0,146.0,3473.0,47.0,1.0,0.0,2.0
Congo,37032.0,860.0,32406.0,3766.0,112.0,0.0,531.0
Costa Rica,211903.0,2896.0,190236.0,18771.0,0.0,0.0,0.0
Croatia,256805.0,5753.0,244135.0,6917.0,1186.0,10.0,685.0
Cuba,65962.0,392.0,62062.0,3508.0,813.0,5.0,931.0
Cyprus,41882.0,242.0,2057.0,39583.0,407.0,1.0,0.0
Czechia,1459406.0,24530.0,1233769.0,201107.0,9710.0,199.0,16819.0
Denmark,225540.0,2400.0,213863.0,9277.0,590.0,2.0,593.0
Diamond Princess,712.0,13.0,699.0,0.0,0.0,0.0,0.0
Djibouti,6518.0,63.0,6055.0,400.0,17.0,0.0,15.0
Dominica,156.0,0.0,141.0,15.0,0.0,0.0,0.0
Dominican Republic,248989.0,3269.0,205172.0,40548.0,487.0,7.0,437.0
Ecuador,310868.0,16435.0,263164.0,31269.0,1225.0,23.0,0.0
Egypt,194771.0,11557.0,149489.0,33725.0,644.0,45.0,233.0
El Salvador,63188.0,1975.0,59576.0,1637.0,171.0,4.0,0.0
Equatorial Guinea,6736.0,100.0,6208.0,428.0,70.0,0.0,87.0
Eritrea,3118.0,7.0,2865.0,246.0,0.0,0.0,0.0
Estonia,94028.0,780.0,67498.0,25750.0,1248.0,11.0,2459.0
Eswatini,17283.0,665.0,16021.0,597.0,9.0,1.0,40.0
Ethiopia,185641.0,2647.0,146273.0,36721.0,1778.0,29.0,586.0
Fiji,67.0,2.0,64.0,1.0,0.0,0.0,0.0
Finland,71123.0,805.0,46000.0,24318.0,856.0,0.0,0.0
France,4312510.0,92295.0,286442.0,3933773.0,35339.0,177.0,1387.0
Gabon,17711.0,106.0,15495.0,2110.0,0.0,0.0,0.0
Gambia,5153.0,160.0,4760.0,233.0,0.0,0.0,0.0
Georgia,277218.0,3691.0,269784.0,3743.0,422.0,8.0,158.0
Germany,2669233.0,74706.0,2419292.0,175235.0,14499.0,98.0,5708.0
Ghana,89276.0,716.0,85222.0,3338.0,268.0,3.0,270.0
Greece,235611.0,7421.0,93764.0,134426.0,2532.0,60.0,0.0
Grenada,154.0,1.0,151.0,2.0,0.0,0.0,0.0
Guatemala,187659.0,6685.0,171080.0,9894.0,919.0,22.0,520.0
Guinea,18562.0,108.0,15862.0,2592.0,0.0,0.0,0.0
Guinea-Bissau,3558.0,55.0,2837.0,666.0,22.0,0.0,13.0
Guyana,9585.0,214.0,8489.0,882.0,99.0,2.0,36.0
Haiti,12700.0,251.0,10612.0,1837.0,12.0,0.0,0.0
Holy See,27.0,0.0,15.0,12.0,0.0,0.0,0.0
Honduras,181931.0,4430.0,69105.0,108396.0,574.0,8.0,0.0
Hungary,560971.0,18068.0,366774.0,176129.0,11132.0,227.0,1966.0
Iceland,6097.0,29.0,6033.0,35.0,0.0,0.0,0.0
India,11599130.0,159755.0,11130288.0,309087.0,43846.0,197.0,22956.0
Indonesia,1455788.0,39447.0,1284725.0,131616.0,5656.0,108.0,5760.0
Iran,1793805.0,61724.0,1536606.0,195475.0,7540.0,75.0,7912.0
Iraq,789390.0,13969.0,710699.0,64722.0,4674.0,32.0,3795.0
Ireland,229831.0,4585.0,23364.0,201882.0,525.0,9.0,0.0
Israel,827220.0,6082.0,802123.0,19015.0,611.0,9.0,1609.0
Italy,3356331.0,104642.0,2686236.0,565453.0,23913.0,401.0,14598.0
Ivory Coast,39913.0,217.0,36279.0,3417.0,479.0,1.0,127.0
Jamaica,34665.0,524.0,15939.0,18202.0,695.0,5.0,129.0
Japan,455212.0,8802.0,431972.0,14438.0,1596.0,19.0,1201.0
Jordan,526666.0,5788.0,426754.0,94124.0,5205.0,87.0,6302.0
Kazakhstan,281798.0,3201.0,257308.0,21289.0,1222.0,1.0,874.0
Kenya,120163.0,1994.0,89508.0,28661.0,1274.0,12.0,120.0
Kosovo,80295.0,1752.0,67268.0,11275.0,0.0,0.0,0.0
Kuwait,217933.0,1215.0,202208.0,14510.0,1347.0,5.0,1386.0
Kyrgyzstan,87389.0,1490.0,84185.0,1714.0,150.0,3.0,101.0
Laos,49.0,0.0,45.0,4.0,0.0,0.0,0.0
Latvia,97149.0,1821.0,88322.0,7006.0,625.0,10.0,588.0
Lebanon,436575.0,5715.0,343099.0,87761.0,2253.0,51.0,2700.0
Lesotho,10535.0,309.0,3922.0,6304.0,0.0,0.0,0.0
Liberia,2042.0,85.0,1899.0,58.0,0.0,0.0,0.0
Libya,150341.0,2487.0,137073.0,10781.0,0.0,0.0,0.0
Liechtenstein,2627.0,56.0,2526.0,45.0,5.0,0.0,0.0
Lithuania,208650.0,3464.0,194190.0,10996.0,602.0,12.0,877.0
Luxembourg,58955.0,714.0,55147.0,3094.0,0.0,0.0,0.0
MS Zaandam,9.0,2.0,7.0,0.0,0.0,0.0,0.0
Madagascar,22275.0,345.0,20918.0,1012.0,162.0,5.0,67.0
Malawi,33216.0,1093.0,28108.0,4015.0,42.0,1.0,261.0
Malaysia,331713.0,1229.0,316042.0,14442.0,1671.0,4.0,1585.0
Maldives,22373.0,65.0,19897.0,2411.0,81.0,0.0,124.0
Mali,9270.0,367.0,6610.0,2293.0,79.0,0.0,7.0
Malta,27904.0,369.0,24662.0,2873.0,210.0,5.0,230.0
Marshall Islands,4.0,0.0,4.0,0.0,0.0,0.0,0.0
Mauritania,17587.0,446.0,16875.0,266.0,17.0,0.0,12.0
Mauritius,796.0,10.0,592.0,194.0,3.0,0.0,0.0
Mexico,2193639.0,197827.0,1733089.0,262723.0,5729.0,608.0,3820.0
Micronesia,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Moldova,214203.0,4531.0,186774.0,22898.0,1635.0,30.0,1669.0
Monaco,2173.0,27.0,1990.0,156.0,9.0,0.0,20.0
Mongolia,4806.0,4.0,3351.0,1451.0,0.0,0.0,0.0
