country_region,confirmed,deaths,recovered,active,new_confirmed,new_deaths,new_recovered
Afghanistan,65080.0,2782.0,55790.0,6508.0,505.0,10.0,103.0
Albania,132153.0,2441.0,128425.0,1287.0,35.0,1.0,556.0
Algeria,126434.0,3405.0,88066.0,34963.0,278.0,4.0,164.0
Andorra,13569.0,127.0,13234.0,208.0,0.0,0.0,0.0
Angola,31909.0,709.0,26513.0,4687.0,248.0,5.0,30.0
Antigua and Barbuda,1255.0,42.0,1188.0,25.0,0.0,0.0,0.0
Argentina,3482512.0,73391.0,3060145.0,348976.0,35468.0,692.0,25011.0
Armenia,221699.0,4371.0,210464.0,6864.0,140.0,7.0,484.0
Australia,30003.0,910.0,23533.0,5560.0,4.0,0.0,8.0
Austria,640293.0,10534.0,620837.0,8922.0,677.0,7.0,1081.0
Azerbaijan,331883.0,4839.0,319271.0,7773.0,406.0,11.0,769.0
Bahamas,11396.0,222.0,10221.0,953.0,0.0,0.0,0.0
Bahrain,212151.0,794.0,191522.0,19835.0,2858.0,14.0,1560.0
Bangladesh,786698.0,12310.0,729039.0,45349.0,1504.0,26.0,1529.0
Barbados,3985.0,47.0,3922.0,16.0,10.0,0.0,0.0
Belarus,383302.0,2752.0,373391.0,7159.0,1756.0,10.0,1725.0
Belgium,1044612.0,24809.0,0.0,1019803.0,2906.0,15.0,0.0
Belize,12764.0,323.0,12358.0,83.0,3.0,0.0,9.0
Benin,8025.0,101.0,7893.0,31.0,0.0,0.0,0.0
Bhutan,1374.0,1.0,1186.0,187.0,36.0,0.0,0.0
Bolivia,343065.0,13780.0,277711.0,51574.0,2858.0,87.0,1162.0
Bosnia and Herzegovina,203150.0,9108.0,172005.0,22037.0,132.0,12.0,673.0
Botswana,51620.0,784.0,48449.0,2387.0,0.0,0.0,0.0
Brazil,15970949.0,446309.0,14103800.0,1420840.0,76855.0,2215.0,23711.0
Brunei,235.0,3.0,222.0,10.0,0.0,0.0,0.0
Bulgaria,416417.0,17474.0,372968.0,25975.0,362.0,27.0,1413.0
Burkina Faso,13410.0,165.0,13225.0,20.0,2.0,0.0,2.0
Burundi,4451.0,6.0,773.0,3672.0,33.0,0.0,0.0
Cabo Verde,29033.0,254.0,26456.0,2323.0,135.0,1.0,340.0
Cambodia,24157.0,165.0,16524.0,7468.0,460.0,1.0,824.0
Cameroon,77733.0,1239.0,35261.0,41233.0,304.0,50.0,0.0
Canada,1360264.0,25148.0,1279849.0,55267.0,4531.0,55.0,6409.0
Central African Republic,7010.0,96.0,5112.0,1802.0,0.0,0.0,0.0
Chad,4919.0,173.0,4719.0,27.0,1.0,0.0,2.0
Chile,1315913.0,28290.0,1245988.0,41635.0,7602.0,121.0,4562.0
China,102833.0,4846.0,97600.0,387.0,11.0,0.0,4.0
Colombia,3192050.0,83719.0,2998123.0,110208.0,14838.0,486.0,18890.0
Comoros,3868.0,146.0,3710.0,12.0,4.0,0.0,2.0
Congo,42301.0,929.0,35811.0,5561.0,68.0,0.0,0.0
Costa Rica,299219.0,3765.0,228589.0,66865.0,2587.0,29.0,1922.0
Croatia,353217.0,7856.0,340728.0,4633.0,525.0,28.0,948.0
Cuba,130543.0,849.0,122764.0,6930.0,1197.0,9.0,1170.0
Cyprus,71745.0,352.0,39061.0,32332.0,135.0,2.0,0.0
Czechia,1656874.0,29990.0,1603764.0,23120.0,672.0,23.0,790.0
Denmark,272613.0,2507.0,256323.0,13783.0,1352.0,0.0,885.0
Diamond Princess,712.0,13.0,699.0,0.0,0.0,0.0,0.0
Djibouti,11490.0,152.0,11313.0,25.0,5.0,0.0,8.0
Dominica,184.0,0.0,176.0,8.0,0.0,0.0,0.0
Dominican Republic,281630.0,3603.0,235608.0,42419.0,636.0,3.0,324.0
Ecuador,416621.0,20107.0,354499.0,42015.0,1366.0,85.0,0.0
Egypt,251539.0,14611.0,185243.0,51685.0,1148.0,52.0,870.0
El Salvador,72220.0,2206.0,67510.0,2504.0,741.0,4.0,607.0
Equatorial Guinea,8436.0,113.0,7801.0,522.0,0.0,0.0,0.0
Eritrea,3921.0,14.0,3711.0,196.0,15.0,0.0,11.0
Estonia,128309.0,1239.0,120140.0,6930.0,225.0,4.0,341.0
Eswatini,18546.0,672.0,17824.0,50.0,7.0,0.0,5.0
Ethiopia,268520.0,4060.0,225480.0,38980.0,485.0,12.0,1487.0
Fiji,195.0,4.0,129.0,62.0,5.0,0.0,0.0
Finland,91157.0,932.0,46000.0,44225.0,211.0,3.0,0.0
France,5642786.0,108598.0,382517.0,5151671.0,12803.0,123.0,16.0
Gabon,24107.0,147.0,20976.0,2984.0,68.0,0.0,217.0
Gambia,5968.0,175.0,5727.0,66.0,0.0,0.0,0.0
Georgia,335769.0,4569.0,316389.0,14811.0,1064.0,29.0,1135.0
Germany,3646600.0,87303.0,3390400.0,168897.0,8096.0,168.0,14300.0
Ghana,93521.0,783.0,91458.0,1280.0,65.0,0.0,110.0
Greece,387426.0,11697.0,93764.0,281965.0,1982.0,56.0,0.0
Grenada,161.0,1.0,160.0,0.0,0.0,0.0,0.0
Guatemala,246156.0,7977.0,226014.0,12165.0,909.0,25.0,804.0
Guinea,22963.0,155.0,20614.0,2194.0,0.0,0.0,0.0
Guinea-Bissau,3749.0,68.0,3478.0,203.0,3.0,0.0,5.0
Guyana,15743.0,349.0,13453.0,1941.0,0.0,0.0,0.0
Haiti,13624.0,276.0,12463.0,885.0,26.0,0.0,0.0
Holy See,27.0,0.0,27.0,0.0,0.0,0.0,0.0
Honduras,231560.0,6133.0,83506.0,141921.0,1249.0,40.0,113.0
Hungary,801025.0,29427.0,661564.0,110034.0,657.0,47.0,5605.0
Iceland,6555.0,29.0,6476.0,50.0,0.0,0.0,0.0
India,26289290.0,295525.0,23070365.0,2923400.0,257299.0,4194.0,357630.0
Indonesia,1764644.0,49073.0,1626142.0,89429.0,5746.0,186.0,4570.0
Iran,2815882.0,78194.0,2304824.0,432864.0,11250.0,200.0,14211.0
Iraq,1160494.0,16137.0,1072026.0,72331.0,4357.0,35.0,4639.0
Ireland,257979.0,4941.0,23364.0,229674.0,533.0,0.0,0.0
Israel,839290.0,6397.0,832279.0,614.0,27.0,1.0,36.0
Italy,4183476.0,125028.0,3766660.0,291788.0,5215.0,218.0,12695.0
Ivory Coast,46874.0,298.0,46282.0,294.0,40.0,0.0,29.0
Jamaica,47776.0,904.0,23742.0,23130.0,104.0,2.0,99.0
Japan,710895.0,12119.0,621452.0,77324.0,5254.0,113.0,6284.0
Jordan,726432.0,9295.0,710445.0,6692.0,0.0,0.0,0.0
Kazakhstan,425397.0,3409.0,385566.0,36422.0,2267.0,0.0,2667.0
Kenya,167535.0,3043.0,114394.0,50098.0,659.0,3.0,109.0
Kiribati,2.0,0.0,0.0,2.0,1.0,0.0,0.0
Kosovo,106770.0,2244.0,100883.0,3643.0,58.0,2.0,156.0
Kuwait,297206.0,1719.0,282913.0,12574.0,1345.0,8.0,993.0
Kyrgyzstan,101878.0,1735.0,95114.0,5029.0,298.0,6.0,311.0
Laos,1763.0,2.0,800.0,961.0,12.0,0.0,60.0
Latvia,130271.0,2309.0,120348.0,7614.0,477.0,8.0,1598.0
Lebanon,537887.0,7664.0,507424.0,22799.0,450.0,6.0,2076.0
Lesotho,10806.0,320.0,6427.0,4059.0,0.0,0.0,0.0
Liberia,2142.0,85.0,2022.0,35.0,0.0,0.0,0.0
Libya,182899.0,3105.0,169733.0,10061.0,250.0,3.0,369.0
Liechtenstein,2997.0,58.0,2910.0,29.0,3.0,0.0,1.0
Lithuania,269363.0,4161.0,244635.0,20567.0,679.0,6.0,283.0
Luxembourg,69545.0,810.0,67162.0,1573.0,80.0,1.0,168.0
MS Zaandam,9.0,2.0,7.0,0.0,0.0,0.0,0.0
Madagascar,40692.0,786.0,38950.0,956.0,173.0,3.0,271.0
Malawi,34261.0,1153.0,32262.0,846.0,10.0,0.0,2.0
Malaysia,498795.0,2149.0,444540.0,52106.0,6493.0,50.0,4508.0
Maldives,52405.0,120.0,31197.0,21088.0,1603.0,6.0,794.0
Mali,14236.0,512.0,9418.0,4306.0,10.0,0.0,30.0
Malta,30497.0,417.0,29984.0,96.0,6.0,0.0,10.0
Marshall Islands,4.0,0.0,4.0,0.0,0.0,0.0,0.0
Mauritania,19049.0,458.0,18231.0,360.0,38.0,1.0,22.0
Mauritius,1292.0,17.0,1151.0,124.0,4.0,0.0,6.0
Mexico,2392744.0,221256.0,1911033.0,260455.0,2604.0,176.0,1846.0
Micronesia,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Moldova,254499.0,6067.0,246080.0,2352.0,120.0,6.0,277.0
Monaco,2500.0,32.0,2458.0,10.0,1.0,0.0,1.0
Mongolia,51931.0,244.0,45853.0,5834.0,684.0,4.0,708.0
Montenegro,99153.0,1572.0,96448.0,1133.0,55.0,3.0,108.0
Morocco,516449.0,9115.0,504757.0,2577.0,358.0,6.0,318.0
Mozambique,70551.0,831.0,68845.0,875.0,24.0,3.0,0.0
Myanmar,143211.0,3216.0,132169.0,7826.0,28.0,0.0,21.0
Namibia,52433.0,759.0,48951.0,2723.0,606.0,20.0,420.0
Nepal,497052.0,6024.0,374836.0,116192.0,8407.0,177.0,7890.0
Netherlands,1646781.0,17790.0,26633.0,1602358.0,4171.0,12.0,22.0
New Zealand,2662.0,26.0,2613.0,23.0,0.0,0.0,0.0
Nicaragua,7193.0,185.0,4225.0,2783.0,0.0,0.0,0.0
Niger,5364.0,192.0,5027.0,145.0,3.0,0.0,1.0
Nigeria,165944.0,2067.0,156462.0,7415.0,43.0,0.0,3.0
North Macedonia,154982.0,5280.0,146721.0,2981.0,45.0,15.0,89.0
Norway,121511.0,781.0,17998.0,102732.0,714.0,0.0,0.0
Oman,208607.0,2239.0,192973.0,13395.0,0.0,0.0,0.0
Pakistan,897468.0,20177.0,813855.0,63436.0,4007.0,88.0,3712.0
Palestine,304968.0,3452.0,296901.0,4615.0,436.0,4.0,1258.0
Panama,373308.0,6321.0,361111.0,5876.0,508.0,7.0,446.0
Papua New Guinea,14910.0,154.0,13801.0,955.0,0.0,0.0,0.0
Paraguay,327229.0,8115.0,270516.0,48598.0,3166.0,103.0,2180.0
Peru,1910360.0,179427.0,1852686.0,-121753.0,6745.0,443.0,4705.0
